simulacion,operacion,direccion,precio_entrada,precio_salida,sl_pct,tp_pct,sl_price,tp_price,pnl,duracion,resultado,open_t-1,high_t-1,low_t-1,close_t-1,open_t-2,high_t-2,low_t-2,close_t-2,open_t-3,high_t-3,low_t-3,close_t-3,open_t-4,high_t-4,low_t-4,close_t-4,open_t-5,high_t-5,low_t-5,close_t-5,open_t-6,high_t-6,low_t-6,close_t-6,open_t-7,high_t-7,low_t-7,close_t-7,open_t-8,high_t-8,low_t-8,close_t-8,open_t-9,high_t-9,low_t-9,close_t-9,open_t-10,high_t-10,low_t-10,close_t-10,open_t-11,high_t-11,low_t-11,close_t-11,open_t-12,high_t-12,low_t-12,close_t-12,open_t-13,high_t-13,low_t-13,close_t-13,open_t-14,high_t-14,low_t-14,close_t-14,open_t-15,high_t-15,low_t-15,close_t-15,open_t-16,high_t-16,low_t-16,close_t-16,open_t-17,high_t-17,low_t-17,close_t-17,open_t-18,high_t-18,low_t-18,close_t-18,open_t-19,high_t-19,low_t-19,close_t-19,open_t-20,high_t-20,low_t-20,close_t-20,open_t-21,high_t-21,low_t-21,close_t-21,open_t-22,high_t-22,low_t-22,close_t-22,open_t-23,high_t-23,low_t-23,close_t-23,open_t-24,high_t-24,low_t-24,close_t-24,open_t-25,high_t-25,low_t-25,close_t-25,open_t-26,high_t-26,low_t-26,close_t-26,open_t-27,high_t-27,low_t-27,close_t-27,open_t-28,high_t-28,low_t-28,close_t-28,open_t-29,high_t-29,low_t-29,close_t-29,open_t-30,high_t-30,low_t-30,close_t-30,open_t-31,high_t-31,low_t-31,close_t-31,open_t-32,high_t-32,low_t-32,close_t-32,open_t-33,high_t-33,low_t-33,close_t-33,open_t-34,high_t-34,low_t-34,close_t-34,open_t-35,high_t-35,low_t-35,close_t-35,open_t-36,high_t-36,low_t-36,close_t-36,open_t-37,high_t-37,low_t-37,close_t-37,open_t-38,high_t-38,low_t-38,close_t-38,open_t-39,high_t-39,low_t-39,close_t-39,open_t-40,high_t-40,low_t-40,close_t-40,open_t-41,high_t-41,low_t-41,close_t-41,open_t-42,high_t-42,low_t-42,close_t-42,open_t-43,high_t-43,low_t-43,close_t-43,open_t-44,high_t-44,low_t-44,close_t-44,open_t-45,high_t-45,low_t-45,close_t-45,open_t-46,high_t-46,low_t-46,close_t-46,open_t-47,high_t-47,low_t-47,close_t-47,open_t-48,high_t-48,low_t-48,close_t-48,open_t-49,high_t-49,low_t-49,close_t-49,open_t-50,high_t-50,low_t-50,close_t-50
5,373,Larga,79759.91,0.0,1.1,1.27,78880.85,80775.2,854.76,180.0,Ganadora,80099.32,80614.89,80088.0,80424.95,80261.78,80547.79,80091.18,80099.33,79759.91,80457.0,79719.87,80261.78,79522.29,80245.26,79439.9,79759.91,79354.54,79938.27,79279.9,79522.29,79130.65,79650.0,78938.0,79354.53,77673.6,79130.93,76816.52,79130.66,78595.86,79235.77,76606.0,77673.6,79502.36,79708.0,78449.98,78595.86,79566.86,79845.42,79200.0,79502.36,79304.97,79886.03,78959.9,79565.81,79060.84,79729.73,78409.4,79304.98,77655.25,79533.57,77459.91,79060.84,78459.9,79147.05,77501.1,77655.26,79009.01,79327.98,78202.0,78459.91,80043.84,80250.0,78992.1,79009.98,79847.09,81118.32,79570.57,80043.85,81528.93,81528.93,79177.03,79847.08,83248.12,83313.99,81423.51,81528.94,83582.0,83771.94,82634.16,83248.12,82288.19,83826.02,82065.73,83582.0,82514.27,82683.99,81630.59,82288.19,81350.46,84123.46,81325.32,82514.26,82318.78,82391.75,81151.0,81350.46,82333.81,82687.5,82048.44,82318.77,82308.51,82425.71,81977.27,82332.67,82634.05,82797.95,82124.35,82308.52,82047.49,82659.14,82004.0,82634.05,82198.12,82333.37,81791.82,82047.49,81766.01,82744.0,81526.25,82198.12,81292.01,81888.0,80802.59,81766.01,80734.48,81500.0,80037.62,81292.0,80358.18,81042.41,80000.0,80734.37,81845.12,82066.23,80202.53,80358.19,83083.16,83090.02,81555.0,81845.11,82640.86,83539.66,82615.38,83083.15,82670.0,82988.11,82336.36,82640.86,82365.99,83340.58,82264.0,82670.0,82496.01,82944.0,82223.0,82366.0,83080.4,83758.22,82327.59,82496.01,83602.58,83768.34,82711.5,83080.41,83489.96,83817.25,83000.0,83602.57,84600.0,84700.0,83483.13,83489.95,85024.0,85058.34,84240.36,84599.99,84844.11,85098.38,84625.01,85024.01,85564.0,85620.0,84708.01,84844.1,85792.0,85891.64,85382.39,85564.0,86004.61,86098.0,85777.0,85792.0,85910.0,86156.17,85846.91,86004.61,86034.0,86048.0,85809.48,85910.0
5,374,Larga,81131.15,0.0,1.03,1.15,80292.56,82063.19,768.85,120.0,Ganadora,81460.38,81886.31,81269.85,81808.26,81131.15,81900.05,81129.98,81460.39,80424.94,81525.62,80325.22,81131.16,80099.32,80614.89,80088.0,80424.95,80261.78,80547.79,80091.18,80099.33,79759.91,80457.0,79719.87,80261.78,79522.29,80245.26,79439.9,79759.91,79354.54,79938.27,79279.9,79522.29,79130.65,79650.0,78938.0,79354.53,77673.6,79130.93,76816.52,79130.66,78595.86,79235.77,76606.0,77673.6,79502.36,79708.0,78449.98,78595.86,79566.86,79845.42,79200.0,79502.36,79304.97,79886.03,78959.9,79565.81,79060.84,79729.73,78409.4,79304.98,77655.25,79533.57,77459.91,79060.84,78459.9,79147.05,77501.1,77655.26,79009.01,79327.98,78202.0,78459.91,80043.84,80250.0,78992.1,79009.98,79847.09,81118.32,79570.57,80043.85,81528.93,81528.93,79177.03,79847.08,83248.12,83313.99,81423.51,81528.94,83582.0,83771.94,82634.16,83248.12,82288.19,83826.02,82065.73,83582.0,82514.27,82683.99,81630.59,82288.19,81350.46,84123.46,81325.32,82514.26,82318.78,82391.75,81151.0,81350.46,82333.81,82687.5,82048.44,82318.77,82308.51,82425.71,81977.27,82332.67,82634.05,82797.95,82124.35,82308.52,82047.49,82659.14,82004.0,82634.05,82198.12,82333.37,81791.82,82047.49,81766.01,82744.0,81526.25,82198.12,81292.01,81888.0,80802.59,81766.01,80734.48,81500.0,80037.62,81292.0,80358.18,81042.41,80000.0,80734.37,81845.12,82066.23,80202.53,80358.19,83083.16,83090.02,81555.0,81845.11,82640.86,83539.66,82615.38,83083.15,82670.0,82988.11,82336.36,82640.86,82365.99,83340.58,82264.0,82670.0,82496.01,82944.0,82223.0,82366.0,83080.4,83758.22,82327.59,82496.01,83602.58,83768.34,82711.5,83080.41,83489.96,83817.25,83000.0,83602.57,84600.0,84700.0,83483.13,83489.95,85024.0,85058.34,84240.36,84599.99,84844.11,85098.38,84625.01,85024.01,85564.0,85620.0,84708.01,84844.1,85792.0,85891.64,85382.39,85564.0
5,376,Corta,83280.95,0.0,3.03,1.96,85808.16,81651.08,1464.95,540.0,Ganadora,82430.8,82620.01,82100.61,82127.72,83313.6,83330.04,82217.01,82430.79,82765.52,83783.26,82752.58,83313.6,82932.99,83142.11,82604.95,82765.52,83133.48,83185.0,82550.52,82932.99,83110.71,83306.87,82981.3,83133.48,82799.68,83265.38,82799.67,83110.72,83104.01,83170.38,82586.84,82799.68,83280.95,83617.4,82846.31,83104.01,81305.58,83470.01,81288.61,83280.94,81386.79,81727.27,80777.75,81305.57,81232.23,81900.0,80609.96,81386.8,79773.05,81666.0,79653.69,81232.24,80898.5,81374.92,79058.0,79773.04,81225.49,82225.21,80536.33,80898.49,81720.33,81909.69,81017.0,81225.5,81808.25,82092.34,81400.0,81720.34,81460.38,81886.31,81269.85,81808.26,81131.15,81900.05,81129.98,81460.39,80424.94,81525.62,80325.22,81131.16,80099.32,80614.89,80088.0,80424.95,80261.78,80547.79,80091.18,80099.33,79759.91,80457.0,79719.87,80261.78,79522.29,80245.26,79439.9,79759.91,79354.54,79938.27,79279.9,79522.29,79130.65,79650.0,78938.0,79354.53,77673.6,79130.93,76816.52,79130.66,78595.86,79235.77,76606.0,77673.6,79502.36,79708.0,78449.98,78595.86,79566.86,79845.42,79200.0,79502.36,79304.97,79886.03,78959.9,79565.81,79060.84,79729.73,78409.4,79304.98,77655.25,79533.57,77459.91,79060.84,78459.9,79147.05,77501.1,77655.26,79009.01,79327.98,78202.0,78459.91,80043.84,80250.0,78992.1,79009.98,79847.09,81118.32,79570.57,80043.85,81528.93,81528.93,79177.03,79847.08,83248.12,83313.99,81423.51,81528.94,83582.0,83771.94,82634.16,83248.12,82288.19,83826.02,82065.73,83582.0,82514.27,82683.99,81630.59,82288.19,81350.46,84123.46,81325.32,82514.26,82318.78,82391.75,81151.0,81350.46,82333.81,82687.5,82048.44,82318.77,82308.51,82425.71,81977.27,82332.67,82634.05,82797.95,82124.35,82308.52,82047.49,82659.14,82004.0,82634.05,82198.12,82333.37,81791.82,82047.49,81766.01,82744.0,81526.25,82198.12
5,382,Larga,82226.98,0.0,3.18,3.41,79615.95,85033.41,2639.17,720.0,Ganadora,83602.15,83602.15,82640.59,83524.8,83420.87,83888.0,83040.83,83602.16,83253.15,83526.96,83052.41,83420.87,83042.21,83348.46,82975.33,83253.15,82776.51,83300.01,82672.29,83042.22,82593.45,82940.34,82569.31,82776.5,82170.84,82647.21,82170.84,82593.44,82038.09,82454.5,81895.95,82170.85,82141.96,82191.22,81780.08,82038.09,81948.17,82218.03,81820.22,82141.96,81888.77,82040.0,81841.99,81948.16,82226.98,82247.7,81708.96,81888.77,81603.07,82270.51,81588.51,82226.98,81503.31,81876.17,81206.04,81603.08,81115.78,81694.41,80818.84,81503.31,81395.54,81484.23,81046.57,81115.78,80819.99,81400.0,80730.48,81395.54,80379.05,80882.65,80280.66,80819.99,80210.4,80735.83,80189.89,80379.05,80820.05,81031.81,80137.47,80211.4,80063.99,80957.84,79996.65,80820.05,80876.36,80893.02,79939.9,80064.0,81044.72,81264.73,80666.0,80876.36,82009.51,82193.66,80954.29,81044.72,81777.15,82524.46,81546.52,82009.5,82518.0,83111.64,81600.0,81777.15,82975.86,83900.0,82286.0,82517.99,83191.67,83229.42,82708.29,82975.86,83426.87,83488.43,83001.0,83191.67,82973.34,83522.61,82969.79,83426.87,83152.0,83262.58,82400.04,82973.35,83292.6,83559.06,83127.98,83151.99,83157.16,83329.42,82851.0,83292.6,83286.63,83540.83,83077.0,83157.16,83577.14,83709.03,83201.91,83286.63,83785.59,84199.54,83542.53,83577.14,83919.69,84336.33,83743.14,83785.58,83444.89,84222.0,83312.92,83919.68,83680.12,84000.0,83438.67,83444.88,83651.15,83887.26,83409.09,83680.12,83093.69,83693.0,83087.4,83651.15,83124.95,83321.51,82852.29,83093.69,82915.94,83189.23,82709.36,83124.95,82628.67,83165.46,82487.85,82915.93,81844.41,82803.76,81723.0,82628.68,81970.77,82884.51,81780.01,81844.41,81738.97,82287.52,81626.64,81970.76,81535.72,82013.4,80607.65,81738.97,82686.26,82920.35,81528.58,81535.72,84069.01,84217.12,82357.44,82686.27
5,384,Corta,84127.21,0.0,2.83,3.34,86510.64,81315.83,2645.95,5280.0,Ganadora,82581.09,82821.6,82330.38,82404.66,82819.65,82861.76,82500.0,82581.1,82840.5,82942.1,82596.85,82819.65,83281.29,83349.06,82780.0,82840.51,83163.81,83452.3,83048.71,83281.29,82450.02,83280.0,82358.69,83163.81,83010.86,83019.4,82244.68,82450.01,82989.11,83128.1,82895.57,83010.87,83147.6,83205.77,82838.8,82989.11,83367.65,83367.65,82960.0,83147.6,83161.98,83532.61,83081.67,83367.64,83790.24,83915.98,83015.39,83161.97,84010.02,84021.74,83702.53,83790.24,84061.19,84140.98,83746.12,84010.03,84077.8,84249.99,84000.02,84061.19,83954.36,84251.86,83883.87,84077.8,84482.55,84506.8,83846.15,83954.36,84496.57,84756.83,84311.07,84482.55,84197.46,84585.0,83983.74,84496.58,83448.86,84336.89,83358.49,84197.46,83531.07,83878.9,83103.6,83448.86,82913.03,83701.71,82706.58,83531.06,83023.37,83358.5,82456.0,82913.03,83052.01,83735.84,82808.52,83023.38,83514.73,84000.0,83002.01,83052.0,83344.34,83699.0,83220.11,83514.73,83664.31,83687.17,83260.04,83344.34,83547.16,83783.02,83431.09,83664.31,83567.88,83719.39,83221.18,83547.17,83220.91,83636.36,83212.83,83567.87,83120.01,83295.07,82682.62,83220.91,83615.53,83615.53,83120.0,83120.0,83675.64,83869.77,83522.0,83615.53,83212.51,83725.39,83212.5,83675.65,83233.8,83375.35,82981.68,83212.51,83054.9,83400.0,82825.55,83233.8,82574.52,83156.5,82523.0,83054.91,82093.72,82632.0,81981.12,82574.53,82766.51,82846.0,82090.7,82093.71,83216.99,83224.31,82688.82,82766.52,83098.47,83453.01,82910.77,83216.98,83701.76,83727.28,82562.36,83098.47,83913.22,84094.52,83633.14,83701.75,83633.49,84118.56,83483.45,83913.22,83320.83,85117.04,83293.42,83634.53,83373.15,83508.95,82981.14,83320.83,82596.09,83385.97,82575.36,83373.16,82755.89,83151.81,82498.38,82596.1,82410.01,82931.41,82400.0,82755.89,83666.98,83691.61,82381.46,82410.02
5,385,Larga,81365.78,0.0,2.13,0.85,79634.52,82059.88,531.54,60.0,Ganadora,81365.78,81978.86,81150.28,81854.71,82404.65,82480.47,81134.66,81366.64,82581.09,82821.6,82330.38,82404.66,82819.65,82861.76,82500.0,82581.1,82840.5,82942.1,82596.85,82819.65,83281.29,83349.06,82780.0,82840.51,83163.81,83452.3,83048.71,83281.29,82450.02,83280.0,82358.69,83163.81,83010.86,83019.4,82244.68,82450.01,82989.11,83128.1,82895.57,83010.87,83147.6,83205.77,82838.8,82989.11,83367.65,83367.65,82960.0,83147.6,83161.98,83532.61,83081.67,83367.64,83790.24,83915.98,83015.39,83161.97,84010.02,84021.74,83702.53,83790.24,84061.19,84140.98,83746.12,84010.03,84077.8,84249.99,84000.02,84061.19,83954.36,84251.86,83883.87,84077.8,84482.55,84506.8,83846.15,83954.36,84496.57,84756.83,84311.07,84482.55,84197.46,84585.0,83983.74,84496.58,83448.86,84336.89,83358.49,84197.46,83531.07,83878.9,83103.6,83448.86,82913.03,83701.71,82706.58,83531.06,83023.37,83358.5,82456.0,82913.03,83052.01,83735.84,82808.52,83023.38,83514.73,84000.0,83002.01,83052.0,83344.34,83699.0,83220.11,83514.73,83664.31,83687.17,83260.04,83344.34,83547.16,83783.02,83431.09,83664.31,83567.88,83719.39,83221.18,83547.17,83220.91,83636.36,83212.83,83567.87,83120.01,83295.07,82682.62,83220.91,83615.53,83615.53,83120.0,83120.0,83675.64,83869.77,83522.0,83615.53,83212.51,83725.39,83212.5,83675.65,83233.8,83375.35,82981.68,83212.51,83054.9,83400.0,82825.55,83233.8,82574.52,83156.5,82523.0,83054.91,82093.72,82632.0,81981.12,82574.53,82766.51,82846.0,82090.7,82093.71,83216.99,83224.31,82688.82,82766.52,83098.47,83453.01,82910.77,83216.98,83701.76,83727.28,82562.36,83098.47,83913.22,84094.52,83633.14,83701.75,83633.49,84118.56,83483.45,83913.22,83320.83,85117.04,83293.42,83634.53,83373.15,83508.95,82981.14,83320.83,82596.09,83385.97,82575.36,83373.16,82755.89,83151.81,82498.38,82596.1
5,387,Larga,82395.74,0.0,2.9,2.39,80004.31,84366.23,1803.73,900.0,Ganadora,83748.75,84343.56,83623.43,84092.16,83881.4,83927.56,83510.21,83748.75,83467.41,84119.09,83381.97,83881.4,83527.38,83800.0,83448.62,83467.41,83413.01,83596.47,83360.16,83527.37,83190.0,83500.0,83178.74,83413.01,83200.0,83364.16,83039.99,83190.0,83242.0,83322.81,83117.81,83200.0,82952.88,83320.0,82910.72,83241.99,83037.17,83078.46,82792.91,82952.87,82868.91,83083.0,82740.94,83037.17,82598.7,82900.0,82547.16,82868.91,83118.0,83166.3,82582.0,82598.7,82715.03,83280.0,82603.2,83118.0,82395.74,82810.95,82395.74,82715.03,82062.98,82566.35,82000.0,82395.74,82050.0,82208.9,81934.76,82062.98,82317.2,82353.8,81870.23,82050.0,81889.38,82476.26,81762.45,82317.21,81466.69,81950.8,81245.65,81889.38,81851.52,81975.8,81332.58,81466.7,81610.22,82160.49,81547.22,81851.51,81854.72,82212.93,81537.02,81610.21,81365.78,81978.86,81150.28,81854.71,82404.65,82480.47,81134.66,81366.64,82581.09,82821.6,82330.38,82404.66,82819.65,82861.76,82500.0,82581.1,82840.5,82942.1,82596.85,82819.65,83281.29,83349.06,82780.0,82840.51,83163.81,83452.3,83048.71,83281.29,82450.02,83280.0,82358.69,83163.81,83010.86,83019.4,82244.68,82450.01,82989.11,83128.1,82895.57,83010.87,83147.6,83205.77,82838.8,82989.11,83367.65,83367.65,82960.0,83147.6,83161.98,83532.61,83081.67,83367.64,83790.24,83915.98,83015.39,83161.97,84010.02,84021.74,83702.53,83790.24,84061.19,84140.98,83746.12,84010.03,84077.8,84249.99,84000.02,84061.19,83954.36,84251.86,83883.87,84077.8,84482.55,84506.8,83846.15,83954.36,84496.57,84756.83,84311.07,84482.55,84197.46,84585.0,83983.74,84496.58,83448.86,84336.89,83358.49,84197.46,83531.07,83878.9,83103.6,83448.86,82913.03,83701.71,82706.58,83531.06,83023.37,83358.5,82456.0,82913.03,83052.01,83735.84,82808.52,83023.38,83514.73,84000.0,83002.01,83052.0
5,388,Larga,84318.59,0.0,2.66,2.17,82072.22,86152.24,1663.18,420.0,Ganadora,85354.0,85914.71,85331.89,85635.99,85433.38,85854.99,85200.1,85353.99,85612.24,85950.0,84926.73,85433.38,84230.97,85870.01,83578.32,85612.25,84574.01,84705.56,83753.39,84230.97,84733.05,84826.29,84428.72,84574.01,84318.59,84888.0,84111.84,84733.05,84092.17,84389.71,83873.05,84318.59,83748.75,84343.56,83623.43,84092.16,83881.4,83927.56,83510.21,83748.75,83467.41,84119.09,83381.97,83881.4,83527.38,83800.0,83448.62,83467.41,83413.01,83596.47,83360.16,83527.37,83190.0,83500.0,83178.74,83413.01,83200.0,83364.16,83039.99,83190.0,83242.0,83322.81,83117.81,83200.0,82952.88,83320.0,82910.72,83241.99,83037.17,83078.46,82792.91,82952.87,82868.91,83083.0,82740.94,83037.17,82598.7,82900.0,82547.16,82868.91,83118.0,83166.3,82582.0,82598.7,82715.03,83280.0,82603.2,83118.0,82395.74,82810.95,82395.74,82715.03,82062.98,82566.35,82000.0,82395.74,82050.0,82208.9,81934.76,82062.98,82317.2,82353.8,81870.23,82050.0,81889.38,82476.26,81762.45,82317.21,81466.69,81950.8,81245.65,81889.38,81851.52,81975.8,81332.58,81466.7,81610.22,82160.49,81547.22,81851.51,81854.72,82212.93,81537.02,81610.21,81365.78,81978.86,81150.28,81854.71,82404.65,82480.47,81134.66,81366.64,82581.09,82821.6,82330.38,82404.66,82819.65,82861.76,82500.0,82581.1,82840.5,82942.1,82596.85,82819.65,83281.29,83349.06,82780.0,82840.51,83163.81,83452.3,83048.71,83281.29,82450.02,83280.0,82358.69,83163.81,83010.86,83019.4,82244.68,82450.01,82989.11,83128.1,82895.57,83010.87,83147.6,83205.77,82838.8,82989.11,83367.65,83367.65,82960.0,83147.6,83161.98,83532.61,83081.67,83367.64,83790.24,83915.98,83015.39,83161.97,84010.02,84021.74,83702.53,83790.24,84061.19,84140.98,83746.12,84010.03,84077.8,84249.99,84000.02,84061.19,83954.36,84251.86,83883.87,84077.8,84482.55,84506.8,83846.15,83954.36
5,389,Corta,86158.52,0.0,2.7,0.94,88486.91,85348.66,638.35,660.0,Ganadora,86241.06,86268.64,85795.53,85877.28,85816.39,86300.0,85705.18,86241.05,85759.29,86000.0,85695.86,85816.39,85827.27,86013.05,85632.08,85759.28,85684.78,85838.85,85468.75,85827.28,85891.01,85930.39,85430.38,85684.78,86065.51,86128.0,85818.77,85891.02,85867.97,86121.87,85619.56,86065.51,86017.68,86369.57,85733.11,85867.96,86845.93,87453.67,85942.16,86017.68,86158.52,87000.0,86158.52,86845.94,85636.0,86500.0,85635.99,86158.52,85354.0,85914.71,85331.89,85635.99,85433.38,85854.99,85200.1,85353.99,85612.24,85950.0,84926.73,85433.38,84230.97,85870.01,83578.32,85612.25,84574.01,84705.56,83753.39,84230.97,84733.05,84826.29,84428.72,84574.01,84318.59,84888.0,84111.84,84733.05,84092.17,84389.71,83873.05,84318.59,83748.75,84343.56,83623.43,84092.16,83881.4,83927.56,83510.21,83748.75,83467.41,84119.09,83381.97,83881.4,83527.38,83800.0,83448.62,83467.41,83413.01,83596.47,83360.16,83527.37,83190.0,83500.0,83178.74,83413.01,83200.0,83364.16,83039.99,83190.0,83242.0,83322.81,83117.81,83200.0,82952.88,83320.0,82910.72,83241.99,83037.17,83078.46,82792.91,82952.87,82868.91,83083.0,82740.94,83037.17,82598.7,82900.0,82547.16,82868.91,83118.0,83166.3,82582.0,82598.7,82715.03,83280.0,82603.2,83118.0,82395.74,82810.95,82395.74,82715.03,82062.98,82566.35,82000.0,82395.74,82050.0,82208.9,81934.76,82062.98,82317.2,82353.8,81870.23,82050.0,81889.38,82476.26,81762.45,82317.21,81466.69,81950.8,81245.65,81889.38,81851.52,81975.8,81332.58,81466.7,81610.22,82160.49,81547.22,81851.51,81854.72,82212.93,81537.02,81610.21,81365.78,81978.86,81150.28,81854.71,82404.65,82480.47,81134.66,81366.64,82581.09,82821.6,82330.38,82404.66,82819.65,82861.76,82500.0,82581.1,82840.5,82942.1,82596.85,82819.65,83281.29,83349.06,82780.0,82840.51,83163.81,83452.3,83048.71,83281.29
6,1,Corta,65652.7,0.0,2.64,2.32,67385.7,64127.04,1395.88,300.0,Ganadora,64944.68,65050.72,64744.55,64747.86,65009.79,65199.97,64780.0,64944.69,64872.9,65118.2,64672.93,65009.78,65373.88,65485.15,64786.25,64872.9,65652.7,65681.72,65270.01,65373.88,65661.33,65999.0,65470.44,65652.7,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19,65100.3,65224.29,64685.9,64823.19
6,3,Corta,65646.76,0.0,2.6,1.29,67354.36,64802.95,713.35,240.0,Ganadora,65673.36,65838.88,65177.38,65249.04,65650.0,65750.07,65433.22,65673.36,65357.72,65925.19,65315.32,65649.99,65646.76,65825.0,65262.8,65357.71,65334.0,65783.88,65177.28,65646.77,65098.01,65349.56,64958.0,65334.01,64880.01,65368.66,64872.0,65098.01,65244.0,65251.99,64800.0,64880.02,64583.44,65259.42,64476.0,65244.0,64218.93,64583.44,64027.77,64583.43,64304.57,64418.54,64086.19,64218.94,64218.0,64379.62,64103.33,64304.57,63962.98,64250.0,63772.29,64218.0,64278.05,64278.06,63922.85,63962.98,64470.01,64539.99,64170.0,64278.06,64524.0,64723.16,64380.0,64470.0,63990.02,64576.73,63954.85,64524.0,64747.87,64810.0,63861.66,63990.01,64944.68,65050.72,64744.55,64747.86,65009.79,65199.97,64780.0,64944.69,64872.9,65118.2,64672.93,65009.78,65373.88,65485.15,64786.25,64872.9,65652.7,65681.72,65270.01,65373.88,65661.33,65999.0,65470.44,65652.7,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08,64886.86,65124.46,64608.53,64874.08
6,5,Larga,65843.02,0.0,2.11,2.18,64454.88,67276.67,1300.53,180.0,Ganadora,66530.01,67000.0,66480.01,66951.26,66161.87,66666.0,66161.86,66530.01,65843.02,66450.0,65730.6,66161.86,65846.01,66041.67,65667.66,65843.02,65345.99,66045.99,65340.0,65846.01,65249.04,65539.01,64600.01,65345.99,65673.36,65838.88,65177.38,65249.04,65650.0,65750.07,65433.22,65673.36,65357.72,65925.19,65315.32,65649.99,65646.76,65825.0,65262.8,65357.71,65334.0,65783.88,65177.28,65646.77,65098.01,65349.56,64958.0,65334.01,64880.01,65368.66,64872.0,65098.01,65244.0,65251.99,64800.0,64880.02,64583.44,65259.42,64476.0,65244.0,64218.93,64583.44,64027.77,64583.43,64304.57,64418.54,64086.19,64218.94,64218.0,64379.62,64103.33,64304.57,63962.98,64250.0,63772.29,64218.0,64278.05,64278.06,63922.85,63962.98,64470.01,64539.99,64170.0,64278.06,64524.0,64723.16,64380.0,64470.0,63990.02,64576.73,63954.85,64524.0,64747.87,64810.0,63861.66,63990.01,64944.68,65050.72,64744.55,64747.86,65009.79,65199.97,64780.0,64944.69,64872.9,65118.2,64672.93,65009.78,65373.88,65485.15,64786.25,64872.9,65652.7,65681.72,65270.01,65373.88,65661.33,65999.0,65470.44,65652.7,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0,65132.1,65427.31,64897.01,65184.0
